"","symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"987","HAPLN1","1404","hyaluronan and proteoglycan link protein 1",4.51734502218463,0.0062982277147198,0.0455853967638859,1.5856924455573,1.18559290444229
"990","CRY2","1408","cryptochrome 2 (photolyase-like)",6.66404987241555,0.00114856384059609,0.0188736731655896,1.40074591765495,0.973452908652094
"1006","CRYZ","1429","crystallin, zeta (quinone reductase)",13.2702930793291,4.34344759611556e-05,0.00808026044275864,0.465434965858458,0.161072569446164
"1030","CSNK2A2","1459","casein kinase 2, alpha prime polypeptide",4.97358344658611,0.0041988056515738,0.0359475177426955,3.49845917909251,3.39396474380617
"1033","NCAN","1463","neurocan",7.41323039490601,0.000703260366958011,0.0151140577647911,1.05520070985551,0.624369657686885
"1054","CTGF","1490","connective tissue growth factor",6.30654662874339,0.00147548009518574,0.0214032133556357,2.02733698162693,1.24721896150586
"1062","CTNND2","1501","catenin (cadherin-associated protein), delta 2 (neural plakophilin-related arm-repeat protein)",8.24671850771263,0.000427367289596943,0.0122751214651126,1.45699057189999,0.831882342823347
"1066","CTSB","1508","cathepsin B",4.41061627943749,0.00695257221420349,0.0479983788165553,1.47893336156214,1.47729215786344
"1080","CXADR","1525","coxsackie virus and adenovirus receptor",5.92333361758096,0.00195535145163235,0.0242083922722345,2.76633445272522,2.02797694340524
"1083","CYB561","1534","cytochrome b-561",6.72577888186951,0.0011011882824893,0.0185380410661646,2.27930867389556,1.63448670596293
"1092","CYP1B1","1545","cytochrome P450, family 1, subfamily B, polypeptide 1",7.03364740828254,0.000896731335774295,0.0168807596014494,2.73697768816606,1.7855300914289
"1098","AC008537.3","1556","cytochrome P450, family 2, subfamily B, polypeptide 7 pseudogene 1",5.09980141437782,0.00377079110257109,0.0339910818079555,0.935981607754516,0.768640924429562
"1121","CYP26A1","1592","cytochrome P450, family 26, subfamily A, polypeptide 1",5.07926636658385,0.00383682411879548,0.0342447672638049,1.50877940010793,1.21224534020538
"1132","DGKB","1607","diacylglycerol kinase, beta 90kDa",6.85630657856197,0.00100840423596959,0.0178242425438953,1.85220809216895,1.19797208899591
"1137","DAPK1","1612","death-associated protein kinase 1",8.37484401083214,0.000397434033790709,0.0119610183645035,1.19343062533818,0.714466597594807
"1143","DBC1","1620","deleted in bladder cancer 1",7.24624667213428,0.000781567836855359,0.0158424582756909,2.25846714834203,1.35614315803776
"1146","DBN1","1627","drebrin 1",5.96284718909743,0.00189814126214817,0.0238552977123784,1.92164144374676,1.54669310051089
"1149","DCC","1630","deleted in colorectal carcinoma",6.25833799703517,0.00152751069256871,0.0217481950454971,0.537280400213732,0.331986263622283
"1157","DCX","1641","doublecortin",7.53911067769272,0.000650329868519153,0.0146152232856618,2.36649072732231,1.53666205247407
"1203","DIO2","1734","deiodinase, iodothyronine, type II",5.2031079738602,0.00345808874339467,0.0322982576776447,0.734835227502773,0.58393942335958
"1209","DLG2","1740","discs, large homolog 2 (Drosophila)",5.22659139714693,0.00339130133940387,0.031999537422691,1.4224317032982,1.32794309843914
"1210","DLG3","1741","discs, large homolog 3 (Drosophila)",7.76592155287221,0.000566398302253578,0.013933398235438,1.85291417234737,1.16288309249522
"1213","DLX1","1745","distal-less homeobox 1",7.5409561262328,0.000649589731004454,0.0146152232856618,2.6066518820137,1.42551055938694
"1214","DLX2","1746","distal-less homeobox 2",8.81083589076802,0.000312659904919957,0.0109854008141089,1.31921427801679,0.687474527135739
"1220","DMD","1756","dystrophin",6.39713893045747,0.00138325032904534,0.0209727385775824,0.514420167141651,0.38146464210806
"1248","DOCK3","1795","dedicator of cytokinesis 3",11.8926132457982,7.40573084895233e-05,0.00808026044275864,2.38906292774093,1.00642942454494
"1259","DPYSL2","1808","dihydropyrimidinase-like 2",6.10919728906494,0.00170273040687523,0.0228050312571033,0.850933185870372,0.677088189143979
"1267","DRD5","1816","dopamine receptor D5",6.33563501057034,0.00144509662004641,0.0212364371263403,2.98710453063532,2.33431311219658
"1270","DRP2","1821","dystrophin related protein 2",8.73106548364456,0.000326427195065588,0.0111419410571895,2.5773100834931,1.34063131959585
"1275","DSCAM","1826","Down syndrome cell adhesion molecule",10.4355428228364,0.000139290720101376,0.00878571569146439,2.09717827616474,1.00843043609297
"1292","DUSP2","1844","dual specificity phosphatase 2",4.65141646974567,0.00557500683673586,0.042465249950615,3.59521818292021,3.59900185730839
"1293","DUSP3","1845","dual specificity phosphatase 3",5.35157645335462,0.00306024756026776,0.0304678791525529,1.3635922672345,1.37376803695927
"1296","DUSP6","1848","dual specificity phosphatase 6",7.57197352859427,0.000637298035050639,0.0145257831739009,1.97981721262695,1.03310063352558
"1297","DUSP7","1849","dual specificity phosphatase 7",8.71902821319759,0.00032856671259885,0.0111492686647486,1.92264396706512,1.03648190535652
"1298","DUSP8","1850","dual specificity phosphatase 8",4.52100917351738,0.006277065108411,0.0455432294619684,0.874732756184653,0.845494475243639
"1308","E2F3","1871","E2F transcription factor 3",6.00635410039837,0.00183741328338752,0.0235621899579127,2.00206677718373,1.71821477981905
"1343","EFNA5","1946","ephrin-A5",5.96708814245158,0.00189211879308334,0.0238268731792611,2.20596741858854,1.38958746991119
"1344","EFNB1","1947","ephrin-B1",10.1211665786834,0.000161349273368733,0.00934252742483524,2.10060083368191,1.0101455227016
"1345","EFNB2","1948","ephrin-B2",4.40740102367384,0.00697347577616643,0.0481107338065621,1.05412166481664,0.853347300942064
"1349","CELSR2","1952","cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo homolog, Drosophila)",5.0500441490114,0.00393313640076003,0.0347168179883647,2.67683186081648,2.73815701717795
"1354","EGR1","1958","early growth response 1",11.0124946155444,0.000107461371907409,0.0083350729023855,2.72419189777527,1.15942348226829
"1355","EGR2","1959","early growth response 2",11.1452492735493,0.000101415920313676,0.00832762627818942,2.82289117444869,1.17916285810468
"1356","EGR3","1960","early growth response 3",11.1642150149569,0.000100585762817795,0.00832762627818942,3.41064951090956,1.39868961413061
"1357","EGR4","1961","early growth response 4",4.91867778717738,0.00440254238501356,0.0369294431597189,1.12062062357489,0.974753255991552
"1377","ELAVL2","1993","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)",11.704449998184,8.00145302493514e-05,0.00816146973352618,1.26972950261716,0.573227429628187
"1397","EMX1","2016","empty spiracles homeobox 1",8.58007076584295,0.000354513144039018,0.0114456034988856,2.88413265523036,1.28400701301487
"1399","EMX2","2018","empty spiracles homeobox 2",7.06240071968647,0.000880035269791106,0.0167367732416722,0.910437149058077,0.555203783540655
"1413","EPB41L1","2036","erythrocyte membrane protein band 4.1-like 1",9.49891500705209,0.000218624400147056,0.00997595305789637,1.59363449992513,0.834005685475658
"1414","EPB41L2","2037","erythrocyte membrane protein band 4.1-like 2",4.54938413661292,0.00611594971383656,0.0448207818106979,1.44283423433262,1.20603522177506
"1416","EPB49","2039","erythrocyte membrane protein band 4.9 (dematin)",10.5907758604968,0.00012973279454981,0.0087705683711735,2.87752782357923,1.30615274106161
"1420","EPHA4","2043","EPH receptor A4",11.0629531228544,0.000105114210221333,0.00832762627818942,2.47030000850236,0.957990231268387
"1421","EPHA5","2044","EPH receptor A5",10.0894884620975,0.000163795275997552,0.00935388022571732,2.7887703915554,1.4479688153811
"1428","EPHB6","2051","EPH receptor B6",5.63478507439387,0.00244062385510974,0.0272320172174805,2.26479786592939,1.81171247792492
"1437","EPS15","2060","epidermal growth factor receptor pathway substrate 15",13.3489465209073,4.21992175119806e-05,0.00808026044275864,2.05133114714813,0.818071948760905
"1445","EYA4","2070","eyes absent homolog 4 (Drosophila)",6.02898464292012,0.00180673048285018,0.02346722428246,1.04873335035033,0.68580727703618
"1466","ETS2","2114","v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)",6.60058089814983,0.00119980652437619,0.0193081888260317,2.53412472958272,1.39292034941611
"1482","EXTL1","2134","exostoses (multiple)-like 1",6.89564092106753,0.000982277593274709,0.0176064322855692,2.55140488180514,1.74239445063131
"1501","F12","2161","coagulation factor XII (Hageman factor)",6.80021185599731,0.00104709913742336,0.0181990382689125,3.01725771355517,2.15076522521882
"1508","FABP3","2170","fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor)",6.22877656018742,0.00156048588963514,0.0218909381140446,1.86899806594245,1.60139839474725
"1525","FAP","2191","fibroblast activation protein, alpha",12.8825829655722,5.01940786793368e-05,0.00808026044275864,3.6864651906132,1.34926624274979
"1533","FBN1","2200","fibrillin 1",6.92523419306664,0.000963147887915312,0.0174550611561426,2.27373381770762,1.54912365181859
"1573","FGF10","2255","fibroblast growth factor 10",4.39505830713359,0.00705439984201522,0.0484279423764763,1.00741881609764,0.844195291913819
"1576","FGF13","2258","fibroblast growth factor 13",10.3009347571639,0.000148264991988797,0.00896864661486239,2.12077238756924,1.11108700848662
"1589","FHL2","2274","four and a half LIM domains 2",7.39746501199587,0.00071024308428552,0.0151579291509683,3.21985770144865,1.5449409679153
"1592","FKBP1A","2280","FK506 binding protein 1A, 12kDa",4.51169955373911,0.0063309959419194,0.0457429310548066,3.12872011020989,2.99000717316452
"1598","FOXG1B","2290","forkhead box G1",13.0973464798567,4.6305989936726e-05,0.00808026044275864,3.14405931219555,1.10439067354326
"1643","FOSB","2354","FBJ murine osteosarcoma viral oncogene homolog B",7.07654108578016,0.000871959499486707,0.0166747213577095,2.68240559986869,1.72146811605036
"1644","FOSL2","2355","FOS-like antigen 2",26.7523320314738,1.36463297653562e-06,0.00455261287162865,3.81536354033763,0.670467223609773
"1652","FRG1","2483","FSHD region gene 1",7.1096012172706,0.000853418127373188,0.0165036631761751,1.26453715100194,0.858386760450815
"1664","GAST","2520","gastrin",7.73050168768609,0.000578619029472705,0.0141336706999402,2.76716648958038,1.52577469263475
"1690","GABRA2","2555","gamma-aminobutyric acid (GABA) A receptor, alpha 2",9.3140548506543,0.000240112332072875,0.010143997253304,3.7780532937521,1.97050469428823
"1691","GABRA3","2556","gamma-aminobutyric acid (GABA) A receptor, alpha 3",8.7274854426469,0.000327061780174589,0.011145300368015,2.08055092970317,1.22405232710244
"1693","GABRA5","2558","gamma-aminobutyric acid (GABA) A receptor, alpha 5",7.28015469863813,0.000764863012704617,0.0156669443925335,3.19256597253532,2.09713770723134
"1695","GABRB1","2560","gamma-aminobutyric acid (GABA) A receptor, beta 1",6.02846444068843,0.00180742897369598,0.02346722428246,2.24223628281072,1.53534190251302
"1697","GABRB3","2562","gamma-aminobutyric acid (GABA) A receptor, beta 3",9.03079572081132,0.000278129245857191,0.0106472792516269,3.80680000335638,2.03431789799834
"1699","GABRE","2564","gamma-aminobutyric acid (GABA) A receptor, epsilon",28.3218014165283,1.02781722313909e-06,0.00455261287162865,6.2878341430336,1.103918206172
"1700","GABRG1","2565","gamma-aminobutyric acid (GABA) A receptor, gamma 1",4.63316940992108,0.00566752719343594,0.0428233362795526,0.96714338835159,0.754836700870344
"1702","GABRG3","2567","gamma-aminobutyric acid (GABA) A receptor, gamma 3",9.26826973419798,0.000245817068192,0.010143997253304,2.74874508976577,1.36309322552215
"1726","GAP43","2596","growth associated protein 43",4.7151582617139,0.0052653180123461,0.0411466787679092,1.02279533583151,0.907528135281768
"1770","GDI1","2664","GDP dissociation inhibitor 1",5.58746953336651,0.00253309003106549,0.0276260185720541,1.72139075457728,1.3857945361907
"1805","GJB5","2709","gap junction protein, beta 5, 31.1kDa",5.92701216479414,0.00194994057043719,0.0241883724102521,3.01992917631099,2.09420370803694
"1825","GLRB","2743","glycine receptor, beta",4.85573638730217,0.00465044784718173,0.0381939389171737,1.15339417205416,0.849613136888699
"1826","GLS","2744","glutaminase",7.31168290274802,0.000749708750993006,0.0154912483169897,2.74967549025387,1.68429359565533
"1883","GPM6A","2823","glycoprotein M6A",5.65435489082809,0.00240354212981014,0.0269484521318033,1.36494396582855,1.12590872035009
"1890","GPR6","2830","G protein-coupled receptor 6",5.09897349546259,0.003773427548716,0.0340001033615776,1.95634465391678,1.7425382471335
"1902","GPR21","2844","G protein-coupled receptor 21",7.33147800424104,0.000740375774721954,0.0154383017957462,2.27272218424293,1.45211828885972
"1938","GRIA1","2890","glutamate receptor, ionotropic, AMPA 1",8.9785106975967,0.000285907994292691,0.0108004302200988,2.76774765254376,1.16143070982884
"1939","GRIA2","2891","glutamate receptor, ionotropic, AMPA 2",12.9948468314287,4.81149679204309e-05,0.00808026044275864,2.62400108633232,0.959276309975012
"1940","GRIA3","2892","glutamate receptor, ionotropic, AMPA 3",6.23319645957009,0.00155550261256098,0.0218909381140446,1.71528109658029,1.14764112067575
"1942","GRID1","2894","glutamate receptor, ionotropic, delta 1",6.01700500645155,0.0018228968426611,0.0235306817330492,1.05086570665656,0.822710414830027
"1950","GRIN1","2902","glutamate receptor, ionotropic, N-methyl D-aspartate 1",4.84883233933155,0.00467861895309767,0.0383042348082084,2.58369075742116,2.70916947961374
"1952","GRIN2B","2904","glutamate receptor, ionotropic, N-methyl D-aspartate 2B",7.30666362604842,0.000752097338347552,0.0154943977921017,2.78699923366531,1.88547283496088
"1957","GRLF1","2909","Rho GTPase activating protein 35",4.42335134933664,0.00687048743713564,0.0477458622347931,0.909127247981814,0.791229589446377
"1962","GRM5","2915","glutamate receptor, metabotropic 5",8.24459410762455,0.000427885737346121,0.0122751214651126,2.30434767246006,1.42279769208364
"1986","GSTM3","2947","glutathione S-transferase mu 3 (brain)",5.63308468375175,0.00244387743762029,0.0272390779066021,0.594741349022961,0.424118673425205
"1991","GSTT2","2953","glutathione S-transferase theta 2",5.26159912969867,0.00329452037776619,0.0314198952225767,2.50437646136293,2.01686825095043
"2017","GUCY1B3","2983","guanylate cyclase 1, soluble, beta 3",4.82135046872526,0.00479274531111687,0.0387217994422211,1.24586030717396,1.16503727131232
"2024","GYPB","2994","glycophorin B (MNS blood group)",7.6331316660648,0.000613860328893502,0.0143697237125104,2.62278226455638,1.54979447355675
"2026","GYPE","2996","glycophorin E (MNS blood group)",6.46136386715994,0.00132197273984345,0.0204311132662646,2.34333654200428,1.66242892726146
"2049","HIST1H1A","3024","histone cluster 1, H1a",9.50960524230341,0.000217453391563286,0.00997595305789637,3.09894752629,1.71848851228229
"2050","HABP2","3026","hyaluronan binding protein 2",5.65437015372919,0.00240351346832939,0.0269484521318033,5.26241240873293,4.46325271736597
"2070","HBQ1","3049","hemoglobin, theta 1",5.26210754020955,0.00329313885134224,0.0314198952225767,2.82622535565163,2.92596632480184
"2104","HIVEP1","3096","human immunodeficiency virus type I enhancer binding protein 1",4.35650614425886,0.007314262222602,0.049492103632881,1.03032105774024,0.539332793821622
"2105","HIVEP2","3097","human immunodeficiency virus type I enhancer binding protein 2",5.09411240889074,0.00378895085628194,0.0340956369911397,1.3453495317698,1.09591714252347
"2145","HMGB3","3149","high mobility group box 3",8.49033537705267,0.000372565744481346,0.011645900948171,1.38511402110625,0.78836100950071
"2150","HMGCS1","3157","3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble)",5.93692455284782,0.00193544762974376,0.0241389560530166,2.10167050082259,1.55111442947588
"2225","HPRT1","3251","hypoxanthine phosphoribosyltransferase 1",7.03259212604252,0.000897351198325951,0.0168807596014494,2.80907458693189,1.78665637293778
"2232","HRH1","3269","histamine receptor H1",8.1986215568084,0.000439290222358677,0.0123901300572182,2.56650400403401,1.37626143192316
"2235","HRH2","3274","histamine receptor H2",4.8475983692939,0.00468367494763224,0.0383154471217754,2.27772882542301,2.32233042459229
"2276","HTR1A","3350","5-hydroxytryptamine (serotonin) receptor 1A, G protein-coupled",10.5033448947321,0.000135016206223867,0.0087705683711735,4.17669923494112,1.92131335735453
"2278","HTR1D","3352","5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled",7.36221592899916,0.000726154781736371,0.0153400197641808,1.56748255751487,1.09035077775017
"2279","HTR1E","3354","5-hydroxytryptamine (serotonin) receptor 1E, G protein-coupled",6.68323997990122,0.00113358241806495,0.0187311428651162,1.18624699235521,0.937994293519623
"2280","HTR1F","3355","5-hydroxytryptamine (serotonin) receptor 1F, G protein-coupled",4.67393185240605,0.00546325504904365,0.0419143312816207,2.25611457014632,1.37211011453107
"2281","HTR2A","3356","5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled",6.16253086916221,0.00163747790051037,0.0223557084004358,2.3755553245099,1.30127954503728
"2283","HTR2C","3358","5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled",4.49221899285942,0.00644559742906865,0.0460603254910277,3.38970128714554,3.60996456627565
"2285","HTR4","3360","5-hydroxytryptamine (serotonin) receptor 4, G protein-coupled",7.04968804526153,0.000887371316867181,0.0167536671786722,1.98023041789739,1.23632863053596
"2303","ID2","3398","inhibitor of DNA binding 2, dominant negative helix-loop-helix protein",12.2109699564021,6.51391523263601e-05,0.00808026044275864,3.4199891856819,1.27220304081292
"2305","ID4","3400","inhibitor of DNA binding 4, dominant negative helix-loop-helix protein",5.30487202520935,0.00317932372913085,0.0309503456739304,1.90029171258027,1.11144309156551
"2313","IDS","3423","iduronate 2-sulfatase",9.50542957364384,0.000217909903402702,0.00997595305789637,2.19678292615638,1.08216553365336
"2337","IFNGR2","3460","interferon gamma receptor 2 (interferon gamma transducer 1)",4.71713906975834,0.00525601986139176,0.0411049228212003,2.67256771881627,2.50780415443349
"2341","IGF1","3479","insulin-like growth factor 1 (somatomedin C)",13.3001436119972,4.296064763237e-05,0.00808026044275864,1.78240921756544,0.683830205539344
"2368","IL1RAP","3556","interleukin 1 receptor accessory protein",10.4631826471606,0.000137528991139164,0.00878571569146439,1.27427977978636,0.498482403866291
