"","symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"790","AKR1C4","1109","aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)",7.52738204478517,0.000655057200636114,0.0409743362400812,0.545233879575756,0.307494714342859
"791","CHEK1","1111","checkpoint kinase 1",7.51583613751606,0.000659750719372612,0.0409743362400812,0.601181963152497,0.278172517914072
"817","CHRNB2","1141","cholinergic receptor, nicotinic, beta 2 (neuronal)",13.3192341909867,4.26608539233166e-05,0.0250767580360684,0.123980847617286,0.0447422152902823
"824","CIDEA","1149","cell death-inducing DFFA-like effector a",6.46042706361741,0.00132284323811206,0.0470050297275817,2.12779235172773,1.45351646238156
"841","CLCN1","1180","chloride channel, voltage-sensitive 1",6.49172182117476,0.0012941259853088,0.0470050297275817,0.618568604043336,0.4263783762979
"878","CNGB1","1258","cyclic nucleotide gated channel beta 1",11.4169243378805,9.02623188439492e-05,0.0265230358873433,0.490810377268556,0.211734332270347
"904","COL5A2","1290","collagen, type V, alpha 2",7.52693472299487,0.000655238302628239,0.0409743362400812,1.08627644665913,0.776415079899206
"932","COX4I1","1327","cytochrome c oxidase subunit IV isoform 1",9.2131856205258,0.000252895676252649,0.0340091015794784,0.98389784352822,0.571060663765703
"944","COX11","1353","COX11 cytochrome c oxidase assembly homolog (yeast)",6.60894662473884,0.00119290005948418,0.046421696282811,1.46216696213592,0.895609969036054
"980","CRHR2","1395","corticotropin releasing hormone receptor 2",6.53694093874632,0.00125392039127181,0.0469286683044852,1.30629042535151,0.701139936902251
"994","CRYBA2","1412","crystallin, beta A2",7.22364927230093,0.000792940541249426,0.0416729906554108,0.123862891614079,0.0785860643410914
"1021","CSN1S1","1446","casein alpha s1",8.97583350413189,0.000286313213855232,0.0340091015794784,11.3547220664343,6.16020359385468
"1036","CSRP2","1466","cysteine and glycine-rich protein 2",7.17032922432501,0.00082056096606709,0.0416729906554108,1.34419303651495,0.932965966899476
"1077","CTSZ","1522","cathepsin Z",8.74485803143643,0.000323996022969085,0.035129008252633,4.0925767565753,2.1506916059146
"1138","DAPK3","1613","death-associated protein kinase 3",6.22378410052259,0.00156613735886568,0.0489103152747051,0.361684862504108,0.219339888278655
"1155","DCT","1638","dopachrome tautomerase (dopachrome delta-isomerase, tyrosine-related protein 2)",7.37926449147991,0.000718406774508611,0.0409743362400812,0.124980850216051,0.0617809075305198
"1161","AKR1C1","1645","aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)",13.2519546466732,4.37286664012582e-05,0.0250767580360684,1.65266115783647,0.594357975711959
"1204","DIO3","1735","deiodinase, iodothyronine, type III",9.22751012296487,0.000251031817247429,0.0340091015794784,0.565382980106912,0.247047959651646
"1207","DLD","1738","dihydrolipoamide dehydrogenase",6.31946972104464,0.00146188954158488,0.0474925431727074,1.6085378137783,1.17251672109381
"1219","DMBT1","1755","deleted in malignant brain tumors 1",6.37807580215749,0.00140207959622198,0.0472026954737345,2.35799947459276,1.65444339719852
"1258","DPYS","1807","dihydropyrimidinase",7.44675747676785,0.00068867931370422,0.0409743362400812,1.69403933274742,1.14237444188075
"1343","EFNA5","1946","ephrin-A5",9.53223292111937,0.000214999296527378,0.0328166385378368,3.35534044450982,1.64775010743446
"1451","ERG","2078","v-ets erythroblastosis virus E26 oncogene homolog (avian)",8.65018662375484,0.000341128029542779,0.0356333082919887,0.774024564501639,0.396577348332287
"1460","ESRRG","2104","estrogen-related receptor gamma",6.95778197697765,0.000942614873367349,0.0423959152560099,2.72454409782809,1.66537087228679
"1510","FABP6","2172","fatty acid binding protein 6, ileal",8.77824771004058,0.000318199114162477,0.035129008252633,1.36831730612764,0.689911320646244
"1586","FH","2271","fumarate hydratase",7.68837410789876,0.000593563660761344,0.0409743362400812,0.500957096158563,0.345527753904185
"1609","FOXE1","2304","forkhead box E1 (thyroid transcription factor 2)",11.2713659880429,9.60450517061848e-05,0.0268132209044098,0.57848743636832,0.242827459328958
"1650","FRK","2444","fyn-related kinase",7.22930636817863,0.00079007518182983,0.0416729906554108,1.16991687153311,0.822320094961025
"1744","GBE1","2632","glucan (1,4-alpha-), branching enzyme 1",8.41986818695207,0.000387511361490019,0.0380609087358469,1.79187907444912,1.00955785233302
"1813","GCLM","2730","glutamate-cysteine ligase, modifier subunit",7.06948971439064,0.000875975628116083,0.0418609598395993,1.75061153638458,0.965798185107648
"1814","GLDC","2731","glycine dehydrogenase (decarboxylating)",8.897091015858,0.000298543038152046,0.0341034782344122,0.832632463520629,0.418546501104986
"1835","GMPR","2766","guanosine monophosphate reductase",9.80030629721794,0.000188295184217033,0.031068400463827,1.72224903935679,0.782988143691776
"1859","GNGT2","2793","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2",6.1902409154007,0.00160474016694597,0.049492186721522,3.33165674312758,2.36957074598143
"1879","GPD1","2819","glycerol-3-phosphate dehydrogenase 1 (soluble)",7.39486135907133,0.000711404168058214,0.0409743362400812,0.826768929141583,0.475734015615534
"1888","GPR4","2828","G protein-coupled receptor 4",8.03186570433318,0.000483802270958406,0.0409743362400812,0.842489953086276,0.450622297090031
"1901","GPR20","2843","G protein-coupled receptor 20",6.73691803798938,0.00109288714473941,0.0448969270310241,4.10683829531036,3.08751640486339
"1909","GPER","2852","G protein-coupled estrogen receptor 1",7.02893460113242,0.000899503520218946,0.0422107492927694,1.15602703321355,0.749150357333308
"1942","GRID1","2894","glutamate receptor, ionotropic, delta 1",6.19432093698423,0.00159998528975294,0.0494235915022466,0.553716381993931,0.310964437143852
"1948","GRIK4","2900","glutamate receptor, ionotropic, kainate 4",6.65209466326028,0.00115801535914585,0.0458371283042903,1.17822298646313,0.688255243840569
"1990","GSTT1","2952","glutathione S-transferase theta 1",11.7817626710728,7.75000200301628e-05,0.0264613070511387,3.73946761178699,1.38236623233777
"2057","HARS","3035","histidyl-tRNA synthetase",6.2209089267246,0.00156940300612057,0.0489103152747051,0.660864619977502,0.523645134728894
"2089","HEXB","3074","hexosaminidase B (beta polypeptide)",7.55672787232908,0.00064330486144118,0.0409743362400812,0.551543811412717,0.375720745363632
"2095","HGF","3082","hepatocyte growth factor (hepapoietin A; scatter factor)",7.0092307565743,0.000911204163494904,0.0423959152560099,0.916621186056798,0.650671120723737
"2097","NRG1","3084","neuregulin 1",8.17379196889983,0.000445599779904252,0.0402725331516073,5.118044061244,3.04266053035152
"2153","HMMR","3161","hyaluronan-mediated motility receptor (RHAMM)",26.3775513301161,1.46374999766287e-06,0.0152134856007091,1.60027878667961,0.298695687141507
"2233","HRC","3270","histidine rich calcium binding protein",8.75420276841128,0.000322361084564482,0.035129008252633,0.669348207498943,0.322018602626863
"2242","HSD11B1","3290","hydroxysteroid (11-beta) dehydrogenase 1",8.40999679893772,0.00038966144233087,0.0380609087358469,4.32353717412018,2.4794060028514
"2261","HSPA9","3313","heat shock 70kDa protein 9 (mortalin)",11.1739216948756,0.000100164025333339,0.0269113086005347,0.854622880341441,0.383489122754297
"2268","HSPE1","3336","heat shock 10kDa protein 1 (chaperonin 10)",6.55642061373458,0.00123705605611097,0.0465845728956135,0.664567439573955,0.437574905873392
"2279","HTR1E","3354","5-hydroxytryptamine (serotonin) receptor 1E, G protein-coupled",9.73561496430209,0.00019435946496513,0.0315636734236732,1.15124740203405,0.561174841524958
"2309","IDH3A","3419","isocitrate dehydrogenase 3 (NAD+) alpha",9.00159263677502,0.000282442466306479,0.0340091015794784,1.22796869042127,0.729190994418821
"2312","IDI1","3422","isopentenyl-diphosphate delta isomerase 1",6.96652564115581,0.00093718738230723,0.0423959152560099,0.629117814009255,0.425209727901991
"2353","CYR61","3491","cysteine-rich, angiogenic inducer, 61",7.98719337141615,0.000496622853782958,0.0409743362400812,1.11157569098184,0.605572164260494
"2415","IMPDH1","3614","IMP (inosine 5'-monophosphate) dehydrogenase 1",7.49844828601052,0.000666894480476712,0.0409743362400812,0.858483393798588,0.586581363403075
"2435","INSL3","3640","insulin-like 3 (Leydig cell)",8.44460269629402,0.00038218556671864,0.0380609087358469,0.588401447168305,0.331891958964368
"2492","ITPR1","3708","inositol 1,4,5-trisphosphate receptor, type 1",7.67709823918588,0.000597641104574434,0.0409743362400812,0.738651499702128,0.403682410146845
"2494","ITPR3","3710","inositol 1,4,5-trisphosphate receptor, type 3",10.1714541578961,0.000157555142432215,0.0294365141033158,1.15906168707957,0.506112221011196
"2509","KCNA1","3736","potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)",6.78431380087926,0.00105838333395616,0.0439926551779543,3.0126735272687,2.13814135581775
"2510","KCNA2","3737","potassium voltage-gated channel, shaker-related subfamily, member 2",6.27726901204765,0.00150682488111893,0.0481142377938852,1.55939422604585,1.11594954241305
"2511","KCNA3","3738","potassium voltage-gated channel, shaker-related subfamily, member 3",7.08002710595368,0.00086998207765441,0.0418609598395993,2.35938137528178,1.66085032745204
"2584","KNG1","3827","kininogen 1",7.36893659935324,0.000723088696412226,0.0409743362400812,2.92292779696002,1.76803201270399
"2637","LAIR2","3904","leukocyte-associated immunoglobulin-like receptor 2",7.84226211218357,0.000541084450108259,0.0409743362400812,4.45242218377636,2.42223786018643
"2639","LAMA2","3908","laminin, alpha 2",17.5985507771459,1.08645375921315e-05,0.0187663000545514,3.44907997811607,0.920353404184069
"2660","LCP2","3937","lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa)",8.13937599822192,0.000454524267744278,0.0405256285964368,3.34427550247943,1.75165399291006
"2663","LDHB","3945","lactate dehydrogenase B",7.39111659529993,0.00071307806924537,0.0409743362400812,1.3213242711587,0.804620256781467
"2671","LGALS1","3956","lectin, galactoside-binding, soluble, 1",16.9150630777865,1.32071403937202e-05,0.0187663000545514,2.70440749425124,0.751764156806505
"2693","LIPC","3990","lipase, hepatic",7.44606842290195,0.000688975359067976,0.0409743362400812,1.33031859723292,0.892979955311894
"2740","LUM","4060","lumican",7.10436443103153,0.000856323782259948,0.0416729906554108,1.04696905218825,0.601581371515889
"2862","MEN1","4221","multiple endocrine neoplasia I",6.56800959531699,0.00122715007696408,0.0465488479011905,0.389704883626119,0.264030903027489
"2874","MFGE8","4240","milk fat globule-EGF factor 8 protein",6.3808566150989,0.00139931414572082,0.0472026954737345,0.688128760958412,0.506888502083162
"2888","MGST2","4258","microsomal glutathione S-transferase 2",7.83921815978839,0.000542067767108053,0.0409743362400812,1.87725019017507,0.884608253912167
"2889","MGST3","4259","microsomal glutathione S-transferase 3",10.034477667522,0.00016814874163121,0.0302572543236947,1.31761772461249,0.648683526110982
"2892","MICB","4277","MHC class I polypeptide-related sequence B",7.56098400306314,0.0006416212076399,0.0409743362400812,2.09207287130963,1.19661847064591
"2897","MITF","4286","microphthalmia-associated transcription factor",7.93212788927448,0.000512985386296265,0.0409743362400812,1.27862215897575,0.733607705031262
"2948","MPP1","4354","membrane protein, palmitoylated 1, 55kDa",11.6957158126044,8.03046808633305e-05,0.0264613070511387,4.43766873275926,1.84458818093292
"2989","MTIF2","4528","mitochondrial translational initiation factor 2",6.88893261931405,0.000986676242891701,0.0427796018217352,0.888324947722874,0.539685894794086
"3012","MX1","4599","myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)",6.86965485564328,0.000999446967078874,0.0428198234677329,1.47481750289041,1.0418374756608
"3022","MYC","4609","v-myc myelocytomatosis viral oncogene homolog (avian)",7.57536627366354,0.0006359703442022,0.0409743362400812,2.92132145274146,1.57266889411883
"3024","MYCN","4613","v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)",9.66364337569095,0.000201381734646364,0.032450559054992,0.431342360889435,0.228294605282906
"3075","NARS","4677","asparaginyl-tRNA synthetase",7.20960601200378,0.00080010690416351,0.0416729906554108,2.07333936880879,1.45771981517106
"3095","NDUFA6","4700","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa",6.32056088467492,0.00146074879447824,0.0474925431727074,0.912424635473383,0.760730874003113
"3098","NEB","4703","nebulin",11.9381549949264,7.26960166154894e-05,0.0264613070511387,4.05947722173764,1.58431155331114
"3110","NDUFB9","4715","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa",6.35720262931889,0.00142304456638522,0.0472821178256804,0.869714493573466,0.540578467055509
"3122","NDUFV2","4729","NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa",10.1151322100306,0.000161811838393071,0.0297008398570969,1.07572055856054,0.487076869220424
"3130","NEFM","4741","neurofilament, medium polypeptide",6.37226079017756,0.00140788334986845,0.0472026954737345,2.50081541254201,1.90210507781669
"3131","NEFH","4744","neurofilament, heavy polypeptide",10.4766375497779,0.000136681011310613,0.029046825839143,6.23715717817706,2.86180923767877
"3188","NME1","4830","NME/NM23 nucleoside diphosphate kinase 1",7.48011576747565,0.000674525865705446,0.0409743362400812,0.572232824874618,0.286225934271445
"3196","NOP2","4839","NOP2 nucleolar protein homolog (yeast)",6.93919139714382,0.00095427874350012,0.0424766429146403,0.862645128191635,0.632715296560639
"3207","NOTCH3","4854","notch 3",8.08652626053985,0.00046864564097984,0.0407604056027111,0.944130844648156,0.539397563278221
"3222","NPPC","4880","natriuretic peptide C",7.13157809820881,0.000841350696357618,0.0416729906554108,0.352135465719468,0.200030609774645
"3267","OAT","4942","ornithine aminotransferase",7.25095215838732,0.000779224043063885,0.0416729906554108,0.937555170708995,0.570587611280888
"3303","SLC22A18AS","5003","solute carrier family 22 (organic cation transporter), member 18 antisense",7.06943815095282,0.000876005076741507,0.0418609598395993,0.683636693023276,0.438459646347929
"3334","PCSK6","5046","proprotein convertase subtilisin/kexin type 6",8.15459629329168,0.000450551525796777,0.0405256285964368,1.17165280387609,0.671167482949385
"3366","PC","5091","pyruvate carboxylase",6.49000869908294,0.00129567884811139,0.0470050297275817,2.52623937769224,1.5302618144897
"3386","PCP4","5121","Purkinje cell protein 4",7.24699603069473,0.000781194024478077,0.0416729906554108,2.3783819677808,1.44140929717931
"3389","PCSK2","5126","proprotein convertase subtilisin/kexin type 2",6.26808986452723,0.00151681335665323,0.0481430223197659,1.14968788251155,0.832425678393313
"3402","PDE4A","5141","phosphodiesterase 4A, cAMP-specific",7.67091963843054,0.000599889420425278,0.0409743362400812,1.78795242246459,1.10865064706253
"3439","PEPD","5184","peptidase D",7.79581983918183,0.000556320366777184,0.0409743362400812,0.984003952962808,0.582281925098637
"3453","PFDN1","5201","prefoldin subunit 1",7.54945367576468,0.000646194552021878,0.0409743362400812,0.875744063106185,0.432184183996276
"3459","PFKFB2","5208","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",8.98685345700875,0.000284649603983576,0.0340091015794784,0.735268057991743,0.343776351239582
"3465","PFKP","5214","phosphofructokinase, platelet",7.79160273904701,0.000557728878630963,0.0409743362400812,1.4634425210497,0.860491505221251
"3466","PFN1","5216","profilin 1",9.43909885754704,0.000225316940735508,0.0329835439934437,1.09991905367293,0.506390512039061
"3484","SLC25A3","5250","solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3",6.49371433295896,0.00129232263187038,0.0470050297275817,1.36868690395561,1.0027798429559
"3495","PI3","5266","peptidase inhibitor 3, skin-derived",8.31656778105126,0.000410729198529195,0.0385991163183044,0.351110862819443,0.18782866110631
"3529","PITPNA","5306","phosphatidylinositol transfer protein, alpha",7.12481533022117,0.000845042470324387,0.0416729906554108,1.28014367571304,0.942261404542084
"3537","PKM2","5315","pyruvate kinase, muscle",10.9008780774898,0.000112879312718106,0.0286149057740398,1.06097991559223,0.433991294631999
"3546","PLAGL1","5325","pleiomorphic adenoma gene-like 1",6.66027904329592,0.0011515351004602,0.0458371283042903,0.783554979769288,0.426128593490086
"3576","PLS1","5357","plastin 1",7.37140137398573,0.000721968069357483,0.0409743362400812,2.6951448841218,1.3877566439697
"3602","PRRX1","5396","paired related homeobox 1",6.50464438796217,0.00128248282328899,0.0470050297275817,2.17245389798457,1.34847285895276
"3666","PPM1A","5494","protein phosphatase, Mg2+/Mn2+ dependent, 1A",6.86406384020893,0.00100318728189666,0.0428198234677329,1.15022778225165,0.893189922608944
"3780","PROS1","5627","protein S (alpha)",6.89704298042627,0.000981361191722728,0.0427796018217352,1.28607346994985,0.84676907022034
"3798","KLK6","5653","kallikrein-related peptidase 6",6.21802578382095,0.00157268576777935,0.0489392500820798,1.18550445441189,0.855749823352225
"3834","PSMC2","5701","proteasome (prosome, macropain) 26S subunit, ATPase, 2",11.6030718585669,8.34609611762811e-05,0.0264613070511387,1.12914806986838,0.463777447998634
"3841","PSMD4","5710","proteasome (prosome, macropain) 26S subunit, non-ATPase, 4",11.7182486796665,7.95586827594678e-05,0.0264613070511387,0.306453137189467,0.110734056704408
"3970","RAG1","5896","recombination activating gene 1",11.8816239227922,7.43903362787408e-05,0.0264613070511387,0.997589595467856,0.364195429958759
"3990","RARRES1","5918","retinoic acid receptor responder (tazarotene induced) 1",6.17438640142104,0.0016233758852451,0.0497549978654604,0.805520928751283,0.558165775308111
"4009","RBMS1","5937","RNA binding motif, single stranded interacting protein 1",8.04039150936238,0.000481400295053102,0.0409743362400812,2.19806902749763,1.27491010161418
"4144","MRPL12","6182","mitochondrial ribosomal protein L12",8.78684302835466,0.000316726863454641,0.035129008252633,1.19654050397356,0.657187692408767
"4246","SCN1A","6323","sodium channel, voltage-gated, type I, alpha subunit",7.02575552703374,0.000901379254414213,0.0422107492927694,2.65496040647418,1.91657348249163
"4249","SCN2B","6327","sodium channel, voltage-gated, type II, beta subunit",6.67010165365938,0.00114381419339165,0.0456709948209217,0.895973112402628,0.581638308796574
"4252","SCN4B","6330","sodium channel, voltage-gated, type IV, beta subunit",16.9727568820954,1.29874382349021e-05,0.0187663000545514,5.93681107793071,1.76003917168768
"4266","SRL","6345","sarcalumenin",11.1491720517465,0.000101243546150526,0.0269113086005347,2.61640468031098,1.09478499987786
"4417","SLC6A12","6539","solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12",7.15407806695066,0.000829204709764666,0.0416729906554108,0.686100306252388,0.442301112446731
"4537","SPAG4","6676","sperm associated antigen 4",15.676100279639,1.92027084665979e-05,0.0210087737313247,2.03195162308947,0.641391526192008
"4585","SRPR","6734","signal recognition particle receptor (docking protein)",7.33491495188009,0.000738769381271711,0.0412145936114488,1.93516576215774,1.23368801654794
"4611","STAR","6770","steroidogenic acute regulatory protein",6.91134995345444,0.000972067558324392,0.0427244488328606,1.3698127295728,0.889080448543204
"4711","TBCC","6903","tubulin folding cofactor C",7.24199502775847,0.000783692755137354,0.0416729906554108,0.548319296339316,0.309895730236146
"4754","DYNLT3","6990","dynein, light chain, Tctex-type 3",6.33448590566435,0.00144628280174076,0.0473075166557569,0.562778320017656,0.45774714176773
"4767","TECTA","7007","tectorin alpha",9.09036322515113,0.000269571763931286,0.0340091015794784,2.02706045515457,1.09190166036438
"4811","THBD","7056","thrombomodulin",8.30220837931628,0.000414085868041655,0.0385991163183044,0.326319139400161,0.175084324923972
"4853","TSPAN8","7103","tetraspanin 8",6.9591716033531,0.000941749804762368,0.0423959152560099,2.79587365118768,1.93277150981017
"4897","TPBG","7162","trophoblast glycoprotein",7.91945553114432,0.000516841010259203,0.0409743362400812,2.01479965667105,1.33003757058097
"4907","TPMT","7172","thiopurine S-methyltransferase",6.94058312225498,0.000953399675322715,0.0424766429146403,0.826830278702875,0.589717176243664
"4935","TRPM2","7226","transient receptor potential cation channel, subfamily M, member 2",6.56164425644915,0.00123257936994836,0.0465845728956135,1.34344387061539,0.888820808568408
"4963","TUBG1","7283","tubulin, gamma 1",8.09888101056265,0.000465298356866244,0.0407604056027111,0.426766780832661,0.228016968931507
"5017","UGP2","7360","UDP-glucose pyrophosphorylase 2",9.59047014779116,0.000208833263545397,0.0324742613978768,1.23282012478312,0.564288669581027
"5035","UQCRC1","7384","ubiquinol-cytochrome c reductase core protein I",8.81605606844055,0.000311783291865385,0.0350326448000312,0.876730202314612,0.419707030275504
"5065","VGF","7425","VGF nerve growth factor inducible",13.510372931481,3.97930062883831e-05,0.0250767580360684,0.322735942527663,0.114406719457945
"5077","VRK1","7443","vaccinia related kinase 1",6.42082548172427,0.00136026841068907,0.0472026954737345,0.254280127241501,0.186571959170251
"5266","LUZP1","7798","leucine zipper protein 1",8.03297905562025,0.000483487800120506,0.0409743362400812,3.07118453008097,1.69789429950377
"5276","NPHS2","7827","nephrosis 2, idiopathic, steroid-resistant (podocin)",6.55646985329827,0.00123701376803118,0.0465845728956135,0.304860192963458,0.171401955189414
"5313","PLA2G7","7941","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)",11.4742596520674,8.80991927451159e-05,0.0265230358873433,0.63358175105197,0.248590344467339
"5316","AIMP2","7965","aminoacyl tRNA synthetase complex-interacting multifunctional protein 2",7.51850476027013,0.000658662367176553,0.0409743362400812,0.524984733331828,0.300218469422049
"5411","SLC10A3","8273","solute carrier family 10 (sodium/bile acid cotransporter family), member 3",6.85287820334682,0.00101072012247652,0.0429649063106735,1.30536876166839,1.0312401662252
"5436","FZD4","8322","frizzled family receptor 4",6.49660185643845,0.00128971449586473,0.0470050297275817,1.10161198684297,0.852496815591841
"5481","HYAL3","8372","hyaluronoglucosaminidase 3",6.17232550664158,0.00162581698708248,0.0497549978654604,1.17963676057163,0.980103116945363
"5486","OR1E1","8387","olfactory receptor, family 1, subfamily E, member 1",6.35912263407931,0.00142110074623322,0.0472821178256804,0.430338260696249,0.268946997586958
"5497","SPARCL1","8404","SPARC-like 1 (hevin)",6.95055518740123,0.000947128869981522,0.0424309651299696,1.64520797131052,1.06432892312302
"5517","SDPR","8436","serum deprivation response",7.92965318071268,0.000513735638676199,0.0409743362400812,0.836060382413355,0.528790772866733
"5651","STC2","8614","stanniocalcin 2",6.42190470378531,0.00135923207065912,0.0472026954737345,1.04197709609416,0.722615372541571
"5663","SKAP1","8631","src kinase associated phosphoprotein 1",21.0131880790744,4.52234129900895e-06,0.0156676514304165,2.79093832460991,0.686735021600873
"5666","RTCD1","8634","RNA 3'-terminal phosphate cyclase",7.64746880997069,0.00060851466640107,0.0409743362400812,0.907705767958129,0.568267958839089
"5731","TRADD","8717","TNFRSF1A-associated via death domain",6.79127962824107,0.00105342149233301,0.0438827105433391,1.33861946494722,0.891245891590276
"5756","ADAM23","8745","ADAM metallopeptidase domain 23",6.36548727074246,0.00141467952663861,0.0472821178256804,1.11082042948893,0.759359769178968
"5859","SPHK1","8877","sphingosine kinase 1",8.60801759556941,0.000349104569652276,0.0361036651212033,1.38257126600169,0.729218496993333
"5866","SLC5A6","8884","solute carrier family 5 (sodium-dependent vitamin transporter), member 6",6.90275830502852,0.000977636037660397,0.0427796018217352,1.54520059839216,1.07194450801724
"5868","TAX1BP1","8887","Tax1 (human T-cell leukemia virus type I) binding protein 1",9.26011962343084,0.000246849395299245,0.0340091015794784,1.08002689995433,0.548948258272752
"5878","MTMR2","8898","myotubularin related protein 2",7.5922665856795,0.000629405351960222,0.0409743362400812,1.29837941925502,0.651525105873221
"5889","CACNA1H","8912","calcium channel, voltage-dependent, T type, alpha 1H subunit",7.40903590498625,0.000705110195121204,0.0409743362400812,0.248883130057457,0.152891592458547
"5909","KYNU","8942","kynureninase",6.23065911918308,0.00155836107492729,0.0488072933668301,1.9048358778195,1.56214583059807
"6016","INA","9118","internexin neuronal intermediate filament protein, alpha",6.97796927019163,0.000930139679728512,0.0423959152560099,0.888184014866594,0.489209373601178
"6021","SLC16A3","9123","solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",6.45665630568438,0.00132635395750966,0.0470145355742226,0.879486262433852,0.56734757529806
"6025","P2RX6","9127","purinergic receptor P2X, ligand-gated ion channel, 6",9.88534054648918,0.000180663210699944,0.0308248569465617,4.27146398083309,2.00641966760754
"6032","CCNE2","9134","cyclin E2",6.96894038781643,0.000935694986438527,0.0423959152560099,0.537357205027556,0.366997793113511
