"","symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"1397","EMX1","2016","empty spiracles homeobox 1",6.74174615926133,0.0010893121115739,0.039175658933022,1.23466096037832,0.829324950421353
"1398","CTTN","2017","cortactin",6.29802182672549,0.00148452677491319,0.0414391254635173,1.15931537775419,0.838501676128523
"1405","ENO2","2026","enolase 2 (gamma, neuronal)",6.05795176568823,0.00176833232735773,0.0428588972239861,1.37435115708003,0.937460870644528
"1420","EPHA4","2043","EPH receptor A4",8.37230455924773,0.000398002629475257,0.0347412762456512,0.234123655304325,0.135260835973515
"1428","EPHB6","2051","EPH receptor B6",7.01784468826594,0.000906066972570481,0.0387480347534986,1.74488231795952,1.1721446452348
"1460","ESRRG","2104","estrogen-related receptor gamma",5.99592127621287,0.00185176461220138,0.0428588972239861,2.47517036037073,2.21173593268982
"1466","ETS2","2114","v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)",6.61058237781275,0.00119155513023795,0.0395668634061603,1.26973405147153,0.903369660118226
"1482","EXTL1","2134","exostoses (multiple)-like 1",6.94519810451078,0.000950491517784691,0.0387480347534986,0.712706383324048,0.487331229077313
"1525","FAP","2191","fibroblast activation protein, alpha",5.81411427222503,0.00212435499983515,0.0433987974486298,0.895028920798148,0.716702220962831
"1572","FGF9","2254","fibroblast growth factor 9 (glia-activating factor)",6.35629695328406,0.00142396256483053,0.0413306504952158,0.939157813191276,0.689613301661062
"1576","FGF13","2258","fibroblast growth factor 13",6.08738471720615,0.00173029716698615,0.0428300004404702,0.463919074579795,0.284527242595632
"1589","FHL2","2274","four and a half LIM domains 2",9.81725343638113,0.000186743961398026,0.0347412762456512,1.06654065142578,0.497665715013474
"1598","FOXG1B","2290","forkhead box G1",6.3990749060741,0.00138135484234773,0.0412801186941567,0.599737325613683,0.406241012005041
"1622","FLOT2","2319","flotillin 2",6.13495253373587,0.0016708442344744,0.0424821205227322,1.01717817059187,0.808986058551994
"1698","GABRD","2563","gamma-aminobutyric acid (GABA) A receptor, delta",9.5688008632147,0.000211102645218478,0.0347412762456512,0.991292583077768,0.526983326704202
"1701","GABRG2","2566","gamma-aminobutyric acid (GABA) A receptor, gamma 2",8.90143225243772,0.000297852798620309,0.0347412762456512,1.19390995195226,0.571167297401951
"1718","GALR1","2587","galanin receptor 1",10.779236723024,0.000119159340539759,0.0347412762456512,0.838865201695942,0.382620235364215
"1726","GAP43","2596","growth associated protein 43",6.54667565017942,0.00124545895855855,0.0405101258836848,0.740856833231689,0.497648410028092
"1779","GFRA2","2675","GDNF family receptor alpha 2",9.16353872540186,0.00025948429171674,0.0347412762456512,1.89610453614317,1.04870658524241
"1805","GJB5","2709","gap junction protein, beta 5, 31.1kDa",6.00097334324013,0.00184479860442223,0.0428588972239861,0.967869628931494,0.772798531270764
"1806","GK","2710","glycerol kinase",8.91349767473071,0.000295944389286555,0.0347412762456512,2.41545279571709,1.36444590649552
"1814","GLDC","2731","glycine dehydrogenase (decarboxylating)",5.80360963537505,0.00214149777561308,0.0434249968619346,0.985467115099447,0.78353980988917
"1827","GLRX","2745","glutaredoxin (thioltransferase)",8.20150330829041,0.000438564820283842,0.0347412762456512,0.937258622635489,0.496599134568232
"1852","GNG3","2785","guanine nucleotide binding protein (G protein), gamma 3",5.70191342633768,0.0023161504369346,0.0441066063641584,1.32392952823781,1.09558634092078
"1882","GPLD1","2822","glycosylphosphatidylinositol specific phospholipase D1",7.84825864930773,0.00053915351543046,0.0366274749708672,0.456935597472394,0.260683948233667
"1901","GPR20","2843","G protein-coupled receptor 20",10.0920832111986,0.000163593270459433,0.0347412762456512,2.93551403173852,1.43235001039215
"1903","GPR22","2845","G protein-coupled receptor 22",8.68638605779296,0.000334453012582701,0.0347412762456512,0.771606401625925,0.387780036921773
"1905","MCHR1","2847","melanin-concentrating hormone receptor 1",5.16889824112701,0.00355815641742848,0.0498070016492161,1.88563161703994,1.74251081827956
"1927","GPX1","2876","glutathione peroxidase 1",5.68549940926657,0.0023458836249629,0.0441701837971956,1.12209531975252,0.801234948840403
"1947","GRIK3","2899","glutamate receptor, ionotropic, kainate 3",6.18845753745285,0.00160682375377393,0.0421183617920144,0.550595785365084,0.402195662441606
"1951","GRIN2A","2903","glutamate receptor, ionotropic, N-methyl D-aspartate 2A",7.86612772416844,0.000533447817171434,0.0366274749708672,1.97265799919105,1.14067330368225
"1965","GRM8","2918","glutamate receptor, metabotropic 8",5.32303093432384,0.00313239248520648,0.0475201012096811,0.244412658589098,0.234425639953842
"2044","H2AFZ","3015","H2A histone family, member Z",6.59042217250783,0.00120825682388685,0.0398228042399396,1.48485872837252,1.04026836418539
"2089","HEXB","3074","hexosaminidase B (beta polypeptide)",5.69926044804605,0.00232092604675678,0.0441066063641584,1.91302170881827,1.60016860349386
"2094","HGD","3081","homogentisate 1,2-dioxygenase",8.85146017403882,0.000305914480193485,0.0347412762456512,1.75038920862554,0.934575575054297
"2097","NRG1","3084","neuregulin 1",6.13165601250833,0.00167488597479458,0.0424821205227322,1.54796107546584,1.20608200073214
"2104","HIVEP1","3096","human immunodeficiency virus type I enhancer binding protein 1",7.26198386698211,0.000773761722885603,0.0387480347534986,1.08228209648079,0.826646492134012
"2105","HIVEP2","3097","human immunodeficiency virus type I enhancer binding protein 2",6.24742877245543,0.00153958317511473,0.0416709836733202,1.59762749031586,1.24853739376681
"2106","HK1","3098","hexokinase 1",6.39663208529596,0.00138374708084045,0.0412801186941567,1.43898452977679,1.11981341097987
"2225","HPRT1","3251","hypoxanthine phosphoribosyltransferase 1",5.37281160152541,0.00300783979499541,0.0470105006154659,0.743248387154166,0.731024709573219
"2242","HSD11B1","3290","hydroxysteroid (11-beta) dehydrogenase 1",11.6810515132484,8.07946605149469e-05,0.0338863235959758,1.45988297836158,0.541057133023389
"2279","HTR1E","3354","5-hydroxytryptamine (serotonin) receptor 1E, G protein-coupled",5.80168307453415,0.0021446594009052,0.0434249968619346,0.681511996876169,0.432016806031017
"2286","HTR5A","3361","5-hydroxytryptamine (serotonin) receptor 5A, G protein-coupled",6.34357262921176,0.00143693415426628,0.0413306504952158,0.853419105615124,0.677322815707918
"2295","ICA1","3382","islet cell autoantigen 1, 69kDa",5.95844638764272,0.00190441459482608,0.0429700037426396,0.716488104435026,0.567244365518031
"2301","ICT1","3396","immature colon carcinoma transcript 1",5.80892199206353,0.002132808163007,0.0434249968619346,1.00844375370116,0.845897485358753
"2337","IFNGR2","3460","interferon gamma receptor 2 (interferon gamma transducer 1)",6.26641728471782,0.00151864180635386,0.041482918090463,0.296755126354741,0.221235668229898
"2347","IGFBP2","3485","insulin-like growth factor binding protein 2, 36kDa",5.40493957389676,0.00293053463762437,0.0469453720713464,2.35442481036435,1.88397419401166
"2368","IL1RAP","3556","interleukin 1 receptor accessory protein",9.13285216328321,0.000263658876904496,0.0347412762456512,0.597130029412035,0.310795438718692
"2413","IMPA1","3612","inositol(myo)-1(or 4)-monophosphatase 1",6.4282928242848,0.00135311682117671,0.0412801186941567,0.990638924879364,0.717467803854642
"2458","ISLR","3671","immunoglobulin superfamily containing leucine-rich repeat",7.11893793580075,0.000848266503152164,0.0387480347534986,0.868092066335509,0.46101789403075
"2490","ITPKA","3706","inositol-trisphosphate 3-kinase A",6.99152772330128,0.000921870520546768,0.0387480347534986,0.499786657737182,0.347653065671129
"2492","ITPR1","3708","inositol 1,4,5-trisphosphate receptor, type 1",9.64895941867266,0.000202851331977584,0.0347412762456512,1.89754458048393,0.975469525331639
"2509","KCNA1","3736","potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)",5.2988612895117,0.00319503939921665,0.0479425862233899,1.94211687778835,1.29632562987392
"2517","KCNB1","3745","potassium voltage-gated channel, Shab-related subfamily, member 1",5.67129190497564,0.0023719823922469,0.0441981663595824,1.2358442994605,1.01307430958774
"2518","KCNC1","3746","potassium voltage-gated channel, Shaw-related subfamily, member 1",6.17811950074082,0.00161896506894406,0.0422251278395736,0.630804139493558,0.563230802031236
"2519","KCNC2","3747","potassium voltage-gated channel, Shaw-related subfamily, member 2",5.61420589993515,0.00248034506233224,0.0448229322197332,0.841701878002617,0.612197286123896
"2520","KCNC3","3748","potassium voltage-gated channel, Shaw-related subfamily, member 3",5.57165079695918,0.00256491678988092,0.0452545746432067,0.816215304603649,0.749898263601527
"2528","KCNH1","3756","potassium voltage-gated channel, subfamily H (eag-related), member 1",6.49225878082696,0.00129363970948353,0.0408386227988536,1.45615627911512,1.02537041567219
"2532","KCNJ3","3760","potassium inwardly-rectifying channel, subfamily J, member 3",5.51348103464498,0.00268605912348256,0.0459170320722302,0.665186431919423,0.434425865710828
"2536","KCNJ8","3764","potassium inwardly-rectifying channel, subfamily J, member 8",7.91136802264198,0.000519319652174662,0.0365141401097814,2.05908562936571,1.14902239448893
"2539","KCNJ11","3767","potassium inwardly-rectifying channel, subfamily J, member 11",9.99081424598235,0.00017170260086381,0.0347412762456512,1.89103444115696,0.871286942401181
"2548","KCNMA1","3778","potassium large conductance calcium-activated channel, subfamily M, alpha member 1",6.89360276301369,0.00098361156146211,0.0387480347534986,1.72888338318421,1.1691112269797
"2550","KCNN1","3780","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1",5.34461520282929,0.00307766008136604,0.0474185515948915,0.962206178694142,0.912824728470122
"2555","KCNQ2","3785","potassium voltage-gated channel, KQT-like subfamily, member 2",6.25350505183879,0.00153284515691051,0.0415427017949137,0.829482604054979,0.569418411012277
"2557","KCNS1","3787","potassium voltage-gated channel, delayed-rectifier, subfamily S, member 1",6.69244353003363,0.00112647932246442,0.0392440601644715,2.81057265674273,1.93389581391243
"2558","KCNS2","3788","potassium voltage-gated channel, delayed-rectifier, subfamily S, member 2",7.06359485798983,0.000879349867982124,0.0387480347534986,1.64017233189833,1.13410168295276
"2584","KNG1","3827","kininogen 1",5.15485263883345,0.00360021983374334,0.0499118923909038,2.39269966565525,1.73354002722288
"2597","IPO5","3843","importin 5",5.53201422483976,0.00264674777421539,0.0457996300259099,1.04069097598913,0.85809610416895
"2604","KRT5","3852","keratin 5",14.1737801712865,3.14766126698247e-05,0.0338863235959758,1.15959267707638,0.389521212897709
"2616","KRT17","3872","keratin 17",7.66083036233148,0.000603582382251964,0.0377566148232002,0.585878875659088,0.335192435514569
"2645","LAMB3","3914","laminin, beta 3",5.74062073649552,0.00224776997735783,0.043955215916592,1.50458136085932,1.21015252562872
"2672","LGALS2","3957","lectin, galactoside-binding, soluble, 2",5.64219852395749,0.00242649802145348,0.0445086312557664,1.86923978557676,1.43503320063307
"2731","LTB","4050","lymphotoxin beta (TNF superfamily, member 3)",5.27619890264462,0.00325511633372658,0.0483525204109734,0.713183391418967,0.516599176313242
"2796","MAP1A","4130","microtubule-associated protein 1A",5.37502369300169,0.00300244113916294,0.0469992052586643,3.46566700755282,3.47172824179941
"2808","MATK","4145","megakaryocyte-associated tyrosine kinase",6.50589042456467,0.00128136670128529,0.0407314151510665,1.1462044355754,0.79254504068138
"2815","MBD1","4152","methyl-CpG binding domain protein 1",5.61009729040326,0.0024883659874716,0.0448229322197332,0.670767490486862,0.463932650290511
"2837","ADAM11","4185","ADAM metallopeptidase domain 11",8.92571736905634,0.000294026383968489,0.0347412762456512,0.462052304929416,0.237534458739802
"2840","MDH1","4190","malate dehydrogenase 1, NAD (soluble)",6.2008481658547,0.00159241291029897,0.0419795360638399,3.26326189938244,2.60283483395703
"2851","MEF2C","4208","myocyte enhancer factor 2C",5.96848376442974,0.00189014182638944,0.0429700037426396,1.01115580903291,0.725507674204872
"2862","MEN1","4221","multiple endocrine neoplasia I",8.54552592145866,0.000361336917417009,0.0347412762456512,1.20438989173961,0.714233185703591
"2870","MFAP1","4236","microfibrillar-associated protein 1",5.50829185110553,0.00269718855585489,0.0459219488276777,1.04243212747987,0.844686170910711
"2884","KITLG","4254","KIT ligand",8.53039490760979,0.000364374902573874,0.0347412762456512,2.05489465831679,0.975683729177041
"2903","MAP3K9","4293","mitogen-activated protein kinase kinase kinase 9",6.85718287777819,0.00100781329814829,0.0387480347534986,1.3191746458654,0.887451717127404
"2909","AFF1","4299","AF4/FMR2 family, member 1",8.39600146581625,0.000392734101685752,0.0347412762456512,1.05841570917715,0.500351010864584
"2914","NR3C2","4306","nuclear receptor subfamily 3, group C, member 2",5.76211036128496,0.00221083131990209,0.0437681434731474,1.52135350755997,1.19603875701074
"2929","MMP16","4325","matrix metallopeptidase 16 (membrane-inserted)",5.3336252369041,0.00310538669120954,0.0474295908524414,0.979015070967607,0.691900540242207
"2936","MNT","4335","MAX binding protein",6.25843383011323,0.00152740513631453,0.0415025751447706,0.273622012747227,0.235455902642517
"2947","MPO","4353","myeloperoxidase",5.16574093434086,0.00356756153175356,0.0498237903662164,0.66306144138162,0.636623931823887
"2948","MPP1","4354","membrane protein, palmitoylated 1, 55kDa",7.06937288665117,0.000876042351808393,0.0387480347534986,3.72626672173332,2.41430564842621
"3022","MYC","4609","v-myc myelocytomatosis viral oncogene homolog (avian)",11.4761448022635,8.80291275404193e-05,0.0338863235959758,3.87178076844405,1.63529196869153
"3051","MYO5B","4645","myosin VB",5.36374991588172,0.00303007410958994,0.0472160048845923,1.62323569874126,1.35051354653556
"3072","NAP1L2","4674","nucleosome assembly protein 1-like 2",6.09741986199596,0.00171754994696514,0.0428278312340227,1.73216133392707,1.49811523691859
"3098","NEB","4703","nebulin",9.77138435197033,0.000190978099998494,0.0347412762456512,1.30169618534093,0.599934396233216
"3131","NEFH","4744","neurofilament, heavy polypeptide",7.26469362700662,0.000772426937518754,0.0387480347534986,4.56730424043742,3.12979746697318
"3137","NELL2","4753","NEL-like 2 (chicken)",9.23805759420901,0.000249669859031146,0.0347412762456512,0.308988805909167,0.143485719800539
"3145","NF2","4771","neurofibromin 2 (merlin)",5.94622426405984,0.00192196560793834,0.0430052735115331,2.86991986277842,2.08945963189017
"3199","NOS2","4843","nitric oxide synthase 2, inducible",5.86643051301169,0.00204134451426296,0.0430814578489783,2.86803358367105,2.29567205363892
"3205","NPY","4852","neuropeptide Y",7.18600321964657,0.000812325083130393,0.0387480347534986,0.245935294912764,0.133187966077218
"3213","NPAS1","4861","neuronal PAS domain protein 1",7.54551203249935,0.000647766805486282,0.0381233543312039,0.818961361157747,0.54103814129752
"3220","NPPA","4878","natriuretic peptide A",6.01216299042807,0.00182947936974762,0.0428588972239861,0.225722860175911,0.151130950812984
"3229","NPY2R","4887","neuropeptide Y receptor Y2",5.90763213168298,0.00197864677360599,0.0430448602141023,0.986095239271121,0.789656290658139
"3238","NRGN","4900","neurogranin (protein kinase C substrate, RC3)",5.52543741838655,0.00266062028232632,0.0457996300259099,0.742385792514078,0.549145576962875
"3242","NSF","4905","N-ethylmaleimide-sensitive factor",5.70834202634539,0.00230462615659678,0.0441066063641584,0.994857330316622,0.862383573117595
"3271","OCA2","4948","oculocutaneous albinism II",5.32697151844969,0.0031223155839092,0.0474932222810223,0.571992747684559,0.441950508845079
"3288","OPRD1","4985","opioid receptor, delta 1",5.535292176734,0.00263986526676449,0.0457996300259099,0.952531194017187,0.736436981627727
